"F_ID","Year","Nest_box","Survival","Num_recruited","April_hatch","Synchrony","Clutch_size","Age","Immigrant","beech","pop_size","Spring_temp","winter_temp","winter_precip_t","spring_precip_t","Round","Half_fall","R_pop_size","Spring_temp_max"
"NC10323",1981,"SW2",1,0,0.935001041368702,1.36544594372802,1.36547897596921,2,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"EX",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC10323",1982,"SW4",1,2,0.670968924891218,0.466989762921554,0.756628490516024,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"EX",0.301857219059658,-0.558642159168577,-0.403898117326983
"NC11721",1980,"EX9",1,0,-0.121127424541233,-1.16250780820189,1.36547897596921,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"EX",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC11721",1981,"EX8A",1,1,-1.44128800692865,-1.56599291082914,0.756628490516024,2,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"EX",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11721",1982,"EX8",1,0,-0.385159541018717,-0.835871950214961,0.756628490516024,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"EX",0.301857219059658,-0.558642159168577,-0.403898117326983
"NC11721",1983,"EX38",1,0,-0.913223773973685,-3.1009954565941,1.36547897596921,2,0,1,0.868846707398896,-0.773538006504846,-0.0547257416298772,0.0640831222124025,2.43923530130301,"EX",1.65218319303171,0.717318838090119,-0.921103580353843
"NC10812",1980,"MP11",1,0,-0.781207715734943,-1.97679637891221,1.36547897596921,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"MP",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC10812",1981,"MP10",1,0,-0.385159541018717,-0.263131197692627,0.756628490516024,2,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"MP",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC10812",1982,"MP12",1,1,-0.517175599257459,-0.998729664357025,0.756628490516024,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"MP",0.301857219059658,-0.558642159168577,-0.403898117326983
"NC10805",1980,"MP39",1,0,0.14290469193625,-0.836792379917761,0.756628490516024,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"MP",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC09734",1980,"MP61",1,0,-0.121127424541233,-1.16250780820189,1.36547897596921,1,1,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"MP",0.847739909985422,-0.379559913939287,-0.993995086287741
"A003809",1980,"MP67",0,1,0.0108886336975085,-0.999650094059826,0.147778005062837,1,1,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"MP",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC10823",1980,"MP78",1,1,0.0108886336975085,-0.999650094059826,-0.461072480390351,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"MP",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC10952",1980,"MP89",1,0,0.406936808413734,-0.511076951633633,0.756628490516024,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"MP",0.847739909985422,-0.379559913939287,-0.993995086287741
"NE92865",1980,"MP9",1,2,0.670968924891218,-0.185361523349504,0.147778005062837,1,1,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"MP",0.847739909985422,-0.379559913939287,-0.993995086287741
"A003762",1980,"O106",1,0,0.14290469193625,-0.836792379917761,0.147778005062837,1,1,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"O",0.847739909985422,-0.379559913939287,-0.993995086287741
"KR84464",1980,"O38A",1,1,0.0108886336975085,-0.999650094059826,0.756628490516024,1,1,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"O",0.847739909985422,-0.379559913939287,-0.993995086287741
"KR84475",1980,"O41",1,0,1.06701709960744,0.303211619076689,-0.461072480390351,1,1,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"O",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC51912",1980,"O42",1,1,0.406936808413734,-0.511076951633633,0.147778005062837,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"O",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC11766",1980,"O49",1,0,0.14290469193625,-0.836792379917761,1.36547897596921,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"O",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC09037",1980,"O5A",1,0,0.0108886336975085,-0.999650094059826,0.756628490516024,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"O",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC09037",1981,"O5",1,0,0.14290469193625,0.388299658875632,0.756628490516024,2,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"O",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC09037",1982,"O7",1,2,0.274920750174992,-0.0215833795046389,0.756628490516024,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"O",0.301857219059658,-0.558642159168577,-0.403898117326983
"NC09857",1980,"O75D",1,0,-0.121127424541233,-1.16250780820189,0.147778005062837,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"O",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC09857",1981,"O75B",1,1,-0.253143482779975,-0.100273483550562,-1.67877345129673,2,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"O",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC09857",1982,"O75C",1,0,0.14290469193625,-0.184441093646703,-0.461072480390351,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"O",0.301857219059658,-0.558642159168577,-0.403898117326983
"NC11928",1980,"O94",1,0,0.670968924891218,-0.185361523349504,0.147778005062837,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"O",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC11897",1980,"SW104A",1,1,0.670968924891218,-0.185361523349504,0.756628490516024,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"SW",0.847739909985422,-0.379559913939287,-0.993995086287741
"KR84473",1980,"SW117",1,0,0.538952866652476,-0.348219237491568,-0.461072480390351,1,1,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"SW",0.847739909985422,-0.379559913939287,-0.993995086287741
"KR84473",1982,"SW113",1,0,0.274920750174992,-0.0215833795046389,-0.461072480390351,2,1,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"SW",0.301857219059658,-0.558642159168577,-0.403898117326983
"NC10904",1980,"SW121",1,0,0.80298498312996,-0.0225038092074397,-0.461072480390351,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"SW",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC10327",1980,"SW13",1,0,-0.253143482779975,-1.32536552234395,0.147778005062837,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"SW",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC11892",1980,"SW18",1,0,0.274920750174992,-0.673934665775697,1.36547897596921,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"SW",0.847739909985422,-0.379559913939287,-0.993995086287741
"KR84466",1980,"SW2",1,0,0.0108886336975085,-0.999650094059826,0.756628490516024,1,1,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"SW",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC10418",1980,"W101",1,3,0.406936808413734,-0.511076951633633,0.147778005062837,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"W",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC10418",1981,"W101",1,0,0.406936808413734,0.714015087159761,1.36547897596921,2,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"W",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC10303",1980,"W3",1,1,0.14290469193625,-0.836792379917761,0.756628490516024,1,0,2,-0.601050647400524,-1.14056036700444,-0.135628753282437,-1.29055580594057,-1.54412196242294,"W",0.847739909985422,-0.379559913939287,-0.993995086287741
"NC10303",1981,"W6",1,0,-0.517175599257459,-0.425988911834691,0.756628490516024,2,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"W",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11419",1981,"B125",1,0,1.06701709960744,1.52830365787008,1.36547897596921,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"B",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE92079",1981,"B194",1,0,0.935001041368702,1.36544594372802,-0.461072480390351,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"B",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE92079",1982,"B194",1,2,-0.121127424541233,-0.510156521930832,-0.461072480390351,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"B",0.301857219059658,-0.558642159168577,-0.403898117326983
"NE92691",1981,"B25",1,0,0.0108886336975085,0.225441944733566,0.756628490516024,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"B",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE92165",1981,"B72",1,0,0.80298498312996,1.20258822958595,-1.06992296584354,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"B",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE92072",1981,"B89",1,0,0.406936808413734,0.714015087159761,0.147778005062837,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"B",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE92096",1981,"B97",1,0,0.935001041368702,1.36544594372802,-0.461072480390351,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"B",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE94501",1981,"C107",1,0,-0.253143482779975,-0.100273483550562,-1.67877345129673,2,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"C",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE94501",1982,"C163",1,0,-0.121127424541233,-0.510156521930832,0.147778005062837,2,1,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"C",0.301857219059658,-0.558642159168577,-0.403898117326983
"NE92275",1981,"C109",1,0,-0.121127424541233,0.0625842305915019,-1.06992296584354,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"C",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE93078",1981,"C11",1,0,0.80298498312996,1.20258822958595,-1.06992296584354,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"C",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE93078",1982,"C14",1,0,0.274920750174992,-0.0215833795046389,-1.06992296584354,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"C",0.301857219059658,-0.558642159168577,-0.403898117326983
"NE94507",1981,"C13",0,0,1.06701709960744,1.52830365787008,-0.461072480390351,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"C",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE94504",1981,"C3",1,0,0.0108886336975085,0.225441944733566,-1.67877345129673,2,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"C",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE94504",1982,"C102",1,2,0.0108886336975085,-0.347298807788768,0.147778005062837,2,1,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"C",0.301857219059658,-0.558642159168577,-0.403898117326983
"NE94504",1983,"C101",1,0,0.274920750174992,-1.63527602931552,-0.461072480390351,2,1,1,0.868846707398896,-0.773538006504846,-0.0547257416298772,0.0640831222124025,2.43923530130301,"C",1.65218319303171,0.717318838090119,-0.921103580353843
"NC11006",1981,"C5",1,1,1.33104921608493,1.85401908615421,0.147778005062837,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"C",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11006",1982,"C134",1,1,0.538952866652476,0.30413204877949,0.147778005062837,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"C",0.301857219059658,-0.558642159168577,-0.403898117326983
"NE94510",1981,"C56",1,0,1.33104921608493,1.85401908615421,0.147778005062837,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"C",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE94510",1982,"C41",1,1,0.80298498312996,0.629847477063618,0.756628490516024,2,1,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"C",0.301857219059658,-0.558642159168577,-0.403898117326983
"NC11124",1981,"CP38",1,1,-0.649191657496201,-0.588846625976755,-0.461072480390351,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"CP",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11124",1982,"CP1",1,1,0.14290469193625,-0.184441093646703,0.756628490516024,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"CP",0.301857219059658,-0.558642159168577,-0.403898117326983
"NE92621",1981,"CP39",1,0,0.406936808413734,0.714015087159761,-1.06992296584354,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"CP",-0.177407970983716,0.359154347631537,-0.449290191862427
"A006569",1981,"EX27",1,0,-0.649191657496201,-0.588846625976755,-0.461072480390351,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"EX",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11216",1981,"EX42A",1,0,0.670968924891218,1.03973051544389,1.9743294614224,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"EX",-0.177407970983716,0.359154347631537,-0.449290191862427
"NH38912",1981,"EX43B",1,0,0.935001041368702,1.36544594372802,0.756628490516024,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"EX",-0.177407970983716,0.359154347631537,-0.449290191862427
"NH38912",1982,"EX66",1,1,0.406936808413734,0.141274334637425,0.756628490516024,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"EX",0.301857219059658,-0.558642159168577,-0.403898117326983
"KR84559",1981,"EX45",1,0,1.19903315784619,1.69116137201215,0.147778005062837,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"EX",-0.177407970983716,0.359154347631537,-0.449290191862427
"KR84559",1982,"EX32",1,0,0.538952866652476,0.30413204877949,1.36547897596921,2,1,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"EX",0.301857219059658,-0.558642159168577,-0.403898117326983
"KR84559",1983,"EX31",1,1,0.406936808413734,-1.47241831517345,1.36547897596921,2,1,1,0.868846707398896,-0.773538006504846,-0.0547257416298772,0.0640831222124025,2.43923530130301,"EX",1.65218319303171,0.717318838090119,-0.921103580353843
"NC11231",1981,"EX48",1,0,-0.385159541018717,-0.263131197692627,0.756628490516024,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"EX",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11190",1981,"EX50",1,0,0.14290469193625,0.388299658875632,-1.06992296584354,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"EX",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11190",1982,"EX48A",1,1,-0.121127424541233,-0.510156521930832,0.756628490516024,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"EX",0.301857219059658,-0.558642159168577,-0.403898117326983
"NE92538",1981,"EX54",1,0,-0.121127424541233,0.0625842305915019,-0.461072480390351,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"EX",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE92538",1982,"EX55",1,0,-0.121127424541233,-0.510156521930832,0.147778005062837,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"EX",0.301857219059658,-0.558642159168577,-0.403898117326983
"NE92686",1981,"MP18",1,0,1.33104921608493,1.85401908615421,-0.461072480390351,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"MP",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE92686",1982,"MP11",1,0,-0.649191657496201,-1.16158737849909,0.756628490516024,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"MP",0.301857219059658,-0.558642159168577,-0.403898117326983
"NE94012",1981,"MP73",1,1,1.19903315784619,1.69116137201215,-1.06992296584354,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"MP",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11422",1981,"O10",1,0,-0.517175599257459,-0.425988911834691,0.147778005062837,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"O",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11422",1982,"O9",1,0,0.0108886336975085,-0.347298807788768,0.147778005062837,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"O",0.301857219059658,-0.558642159168577,-0.403898117326983
"KR83082",1981,"O22",1,1,0.670968924891218,1.03973051544389,1.9743294614224,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"O",-0.177407970983716,0.359154347631537,-0.449290191862427
"KR83082",1982,"O46",1,1,0.274920750174992,-0.0215833795046389,1.36547897596921,2,1,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"O",0.301857219059658,-0.558642159168577,-0.403898117326983
"KR83082",1983,"O47",1,0,1.19903315784619,-0.495272030321069,1.9743294614224,2,1,1,0.868846707398896,-0.773538006504846,-0.0547257416298772,0.0640831222124025,2.43923530130301,"O",1.65218319303171,0.717318838090119,-0.921103580353843
"NE92954",1981,"O3",1,0,0.670968924891218,1.03973051544389,1.36547897596921,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"O",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC10523",1981,"O34",1,0,1.19903315784619,1.69116137201215,0.147778005062837,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"O",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE92151",1981,"O65",1,0,1.33104921608493,1.85401908615421,0.147778005062837,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"O",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE92022",1981,"O79",1,1,-0.121127424541233,0.0625842305915019,1.36547897596921,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"O",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE26798",1981,"P5",1,0,0.670968924891218,1.03973051544389,0.147778005062837,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"P",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE26798",1982,"P23",1,1,0.670968924891218,0.466989762921554,0.756628490516024,2,1,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"P",0.301857219059658,-0.558642159168577,-0.403898117326983
"KR83086",1981,"SW106",1,1,0.274920750174992,0.551157373017697,-0.461072480390351,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"SW",-0.177407970983716,0.359154347631537,-0.449290191862427
"KR83086",1982,"SW104",1,1,0.0108886336975085,-0.347298807788768,0.147778005062837,2,1,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"SW",0.301857219059658,-0.558642159168577,-0.403898117326983
"NE92194",1981,"SW12",1,0,-0.517175599257459,-0.425988911834691,0.756628490516024,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"SW",-0.177407970983716,0.359154347631537,-0.449290191862427
"NE92194",1982,"SW133",1,1,0.0108886336975085,-0.347298807788768,1.36547897596921,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"SW",0.301857219059658,-0.558642159168577,-0.403898117326983
"NE92105",1981,"SW130",1,0,0.80298498312996,1.20258822958595,0.147778005062837,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"SW",-0.177407970983716,0.359154347631537,-0.449290191862427
"KR83093",1981,"SW42",1,0,1.19903315784619,1.69116137201215,-0.461072480390351,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"SW",-0.177407970983716,0.359154347631537,-0.449290191862427
"KR83094",1981,"SW44",1,0,1.46306527432367,2.01687680029628,-1.06992296584354,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"SW",-0.177407970983716,0.359154347631537,-0.449290191862427
"KR83094",1982,"SW37",1,2,0.406936808413734,0.141274334637425,-0.461072480390351,2,1,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"SW",0.301857219059658,-0.558642159168577,-0.403898117326983
"KR83094",1983,"SW36",1,0,0.80298498312996,-0.983845172747261,-0.461072480390351,2,1,1,0.868846707398896,-0.773538006504846,-0.0547257416298772,0.0640831222124025,2.43923530130301,"SW",1.65218319303171,0.717318838090119,-0.921103580353843
"KR83087",1981,"SW78",1,0,0.935001041368702,1.36544594372802,0.147778005062837,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"SW",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11847",1981,"W104",1,0,1.99112950727864,2.66830765686453,0.147778005062837,2,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"W",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11113",1981,"W34",1,0,0.0108886336975085,0.225441944733566,-1.06992296584354,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"W",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11113",1982,"W15",1,2,-0.649191657496201,-1.16158737849909,1.36547897596921,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"W",0.301857219059658,-0.558642159168577,-0.403898117326983
"NC11113",1983,"W15",1,1,0.14290469193625,-1.79813374345758,1.36547897596921,2,0,1,0.868846707398896,-0.773538006504846,-0.0547257416298772,0.0640831222124025,2.43923530130301,"W",1.65218319303171,0.717318838090119,-0.921103580353843
"NC11113",1984,"W5",1,0,0.935001041368702,-0.658129744463133,1.36547897596921,2,0,2,-0.71129294901048,-1.37804542482879,-1.36790265136161,-0.728114134278682,-0.890219265231269,"W",1.51590507247789,-0.737724404397868,-0.90297076751032
"NC11110",1981,"W38",1,0,0.670968924891218,1.03973051544389,2.58317994687559,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"W",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11368",1981,"W41",1,1,0.406936808413734,0.714015087159761,0.756628490516024,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"W",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11368",1982,"W32",1,1,-0.121127424541233,-0.510156521930832,0.756628490516024,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"W",0.301857219059658,-0.558642159168577,-0.403898117326983
"KR84566",1981,"W56",1,0,0.935001041368702,1.36544594372802,1.36547897596921,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"W",-0.177407970983716,0.359154347631537,-0.449290191862427
"KR84555",1981,"W63",1,0,-0.121127424541233,0.0625842305915019,-2.28762393674991,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"W",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11371",1981,"W73",1,1,-0.253143482779975,-0.100273483550562,-1.06992296584354,1,0,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"W",-0.177407970983716,0.359154347631537,-0.449290191862427
"NC11371",1982,"W79",1,1,-0.121127424541233,-0.510156521930832,0.147778005062837,2,0,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"W",0.301857219059658,-0.558642159168577,-0.403898117326983
"KR84572",1981,"W9",1,0,1.33104921608493,1.85401908615421,1.36547897596921,1,1,0,0.0726523068825435,0.238086652865213,-1.41593483329652,-0.000248441539773787,0.690045586315277,"W",-0.177407970983716,0.359154347631537,-0.449290191862427
"KR84572",1982,"W9",1,1,0.80298498312996,0.629847477063618,1.36547897596921,2,1,2,-0.625548936647181,-0.590026825707599,-0.0577834931621869,-0.575556425952092,-1.17085250610936,"W",0.301857219059658,-0.558642159168577,-0.403898117326983
"KR84572",1983,"W2",1,0,0.80298498312996,-0.983845172747261,1.9743294614224,2,1,1,0.868846707398896,-0.773538006504846,-0.0547257416298772,0.0640831222124025,2.43923530130301,"W",1.65218319303171,0.717318838090119,-0.921103580353843
