"F_ID","April_hatch_t1","Spring_temp_t1","Spring_precip_t1","Round_t1","age_t1","pop_size_t1","R_pop_size_t1","Spring_temp_max_t1"
"C695386",-1.17725589045117,0.967505505941233,-0.135506568889212,"CP",2,0.99133815363218,0.851630522012087,1.08983737247824
"C695386",-0.253143482779975,1.16026898098313,-0.582340078636856,"CP",2,0.489123224075712,0.784474680051103,1.69830732398906
"VF64114",-2.10136829812236,0.967505505941233,-0.135506568889212,"CP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64114",-0.649191657496201,1.16026898098313,-0.582340078636856,"CP",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS84431",-1.17725589045117,0.967505505941233,-0.135506568889212,"CP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64676",-0.517175599257459,0.967505505941233,-0.135506568889212,"CP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84332",-2.10136829812236,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84331",-1.70532012340614,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84331",-1.83733618164488,1.16026898098313,-0.582340078636856,"EX",2,0.489123224075712,0.784474680051103,1.69830732398906
"VX13906",-1.57330406516739,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS83747",-1.44128800692865,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"C695358",-1.17725589045117,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64197",-1.83733618164488,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64535",-1.30927194868991,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64613",-2.10136829812236,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84372",0.406936808413734,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84372",0.14290469193625,1.16026898098313,-0.582340078636856,"EX",2,0.489123224075712,0.784474680051103,1.69830732398906
"VF64569",-1.57330406516739,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"C695399",-1.83733618164488,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"C695399",0.274920750174992,0.871894577063156,-0.669527104929079,"EX",2,1.43230736007201,1.3664919770463,1.69830732398906
"C695385",-2.36540041459985,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"C695385",-0.517175599257459,1.16026898098313,-0.582340078636856,"EX",2,0.489123224075712,0.784474680051103,1.69830732398906
"C695385",-1.30927194868991,0.543424984930149,0.0933593751278744,"EX",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"VF64560",-1.96935223988362,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64111",-0.517175599257459,1.16026898098313,-0.582340078636856,"EX",2,0.489123224075712,0.784474680051103,1.08983737247824
"C695345",-0.913223773973685,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64498",-1.57330406516739,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84491",-1.57330406516739,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84491",0.0108886336975085,1.16026898098313,-0.582340078636856,"EX",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS84491",-0.649191657496201,0.543424984930149,0.0933593751278744,"EX",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"C695387",-1.57330406516739,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84455",-2.36540041459985,0.967505505941233,-0.135506568889212,"EX",2,0.99133815363218,0.851630522012087,1.08983737247824
"K578055",-1.44128800692865,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84665",-1.17725589045117,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84876",-1.83733618164488,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64135",-1.44128800692865,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64135",-0.781207715734943,0.871894577063156,-0.669527104929079,"MP",2,1.43230736007201,1.3664919770463,1.69830732398906
"VS84556",-0.913223773973685,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS84695",-0.781207715734943,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84695",-2.2333843563611,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS84695",-2.36540041459985,0.543424984930149,0.0933593751278744,"MP",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"K578037",-1.96935223988362,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"K578037",-0.913223773973685,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.69830732398906
"K578042",-1.17725589045117,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84624",-1.70532012340614,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84595",-0.649191657496201,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.08983737247824
"K578043",-0.781207715734943,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64119",-1.96935223988362,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS83406",-1.30927194868991,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS83406",-0.517175599257459,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.69830732398906
"K578068",-0.253143482779975,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"K604567",-1.30927194868991,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.08983737247824
"K604567",-1.04523983221243,0.543424984930149,0.0933593751278744,"MP",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"K604567",-0.781207715734943,0.871894577063156,-0.669527104929079,"MP",2,1.43230736007201,1.3664919770463,0.708808133057708
"K578030",-2.10136829812236,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"K578030",-1.96935223988362,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS84883",-1.83733618164488,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64275",-1.96935223988362,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64275",-0.781207715734943,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.69830732398906
"K578027",-1.83733618164488,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"K578034",-2.10136829812236,0.967505505941233,-0.135506568889212,"MP",2,0.99133815363218,0.851630522012087,1.08983737247824
"VR91992",-1.57330406516739,0.967505505941233,-0.135506568889212,"O",2,0.99133815363218,0.851630522012087,1.08983737247824
"VR91992",-1.04523983221243,1.16026898098313,-0.582340078636856,"O",2,0.489123224075712,0.784474680051103,1.69830732398906
"VF64090",-1.96935223988362,0.967505505941233,-0.135506568889212,"O",2,0.99133815363218,0.851630522012087,1.08983737247824
"N200026",-1.44128800692865,0.967505505941233,-0.135506568889212,"O",2,0.99133815363218,0.851630522012087,1.08983737247824
"N200038",-1.57330406516739,0.967505505941233,-0.135506568889212,"O",2,0.99133815363218,0.851630522012087,1.08983737247824
"C695333",-1.44128800692865,0.967505505941233,-0.135506568889212,"O",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84386",0.0108886336975085,0.543424984930149,0.0933593751278744,"O",2,-0.135583151714041,-0.312404071978303,1.08983737247824
"VS84386",-0.517175599257459,0.871894577063156,-0.669527104929079,"O",2,1.43230736007201,1.3664919770463,0.708808133057708
"VR91891",-1.57330406516739,0.967505505941233,-0.135506568889212,"O",2,0.99133815363218,0.851630522012087,1.08983737247824
"N200033",-1.44128800692865,0.967505505941233,-0.135506568889212,"O",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64475",-0.781207715734943,0.967505505941233,-0.135506568889212,"O",2,0.99133815363218,0.851630522012087,1.08983737247824
"N200041",-1.70532012340614,0.967505505941233,-0.135506568889212,"O",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64440",-0.649191657496201,1.16026898098313,-0.582340078636856,"P",2,0.489123224075712,0.784474680051103,1.08983737247824
"VF64952",-2.10136829812236,0.967505505941233,-0.135506568889212,"SW",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84620",-1.30927194868991,0.967505505941233,-0.135506568889212,"SW",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS84620",-0.253143482779975,0.543424984930149,0.0933593751278744,"SW",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"N200075",-0.517175599257459,0.967505505941233,-0.135506568889212,"SW",2,0.99133815363218,0.851630522012087,1.08983737247824
"N200075",-0.121127424541233,0.543424984930149,0.0933593751278744,"SW",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"VN85403",-1.30927194868991,0.967505505941233,-0.135506568889212,"SW",2,0.99133815363218,0.851630522012087,1.08983737247824
"VN85403",0.14290469193625,1.16026898098313,-0.582340078636856,"SW",2,0.489123224075712,0.784474680051103,1.69830732398906
"VN85403",-0.385159541018717,0.543424984930149,0.0933593751278744,"SW",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"N200084",-2.10136829812236,0.967505505941233,-0.135506568889212,"SW",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64103",0.406936808413734,1.16026898098313,-0.582340078636856,"SW",2,0.489123224075712,0.784474680051103,1.69830732398906
"VF64261",-0.781207715734943,0.967505505941233,-0.135506568889212,"SW",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64053",-0.781207715734943,0.967505505941233,-0.135506568889212,"SW",2,0.99133815363218,0.851630522012087,1.08983737247824
"N200053",-1.30927194868991,0.967505505941233,-0.135506568889212,"SW",2,0.99133815363218,0.851630522012087,1.08983737247824
"N200053",0.274920750174992,1.16026898098313,-0.582340078636856,"SW",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200047",-0.253143482779975,1.16026898098313,-0.582340078636856,"SW",2,0.489123224075712,0.784474680051103,1.08983737247824
"N200047",-1.04523983221243,0.543424984930149,0.0933593751278744,"SW",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"N200060",-1.44128800692865,0.967505505941233,-0.135506568889212,"SW",2,0.99133815363218,0.851630522012087,1.08983737247824
"N200060",-0.253143482779975,1.16026898098313,-0.582340078636856,"SW",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200060",-0.781207715734943,0.543424984930149,0.0933593751278744,"SW",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"N200060",0.406936808413734,0.871894577063156,-0.669527104929079,"SW",2,1.43230736007201,1.3664919770463,0.708808133057708
"N200029",-1.96935223988362,0.967505505941233,-0.135506568889212,"SW",2,0.99133815363218,0.851630522012087,1.08983737247824
"VX13746",-1.70532012340614,0.967505505941233,-0.135506568889212,"SW",2,0.99133815363218,0.851630522012087,1.08983737247824
"VX13746",-0.913223773973685,0.543424984930149,0.0933593751278744,"SW",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"C695360",-1.83733618164488,0.967505505941233,-0.135506568889212,"W",2,0.99133815363218,0.851630522012087,1.08983737247824
"C695360",-0.913223773973685,1.16026898098313,-0.582340078636856,"W",2,0.489123224075712,0.784474680051103,1.69830732398906
"VF64680",-1.70532012340614,0.967505505941233,-0.135506568889212,"W",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS83786",-1.96935223988362,0.967505505941233,-0.135506568889212,"W",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS83786",-1.17725589045117,1.16026898098313,-0.582340078636856,"W",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS83786",-0.913223773973685,0.543424984930149,0.0933593751278744,"W",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"VF64622",-1.70532012340614,0.967505505941233,-0.135506568889212,"W",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64622",-0.913223773973685,1.16026898098313,-0.582340078636856,"W",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS83731",-1.57330406516739,0.967505505941233,-0.135506568889212,"W",2,0.99133815363218,0.851630522012087,1.08983737247824
"VS83731",-0.781207715734943,1.16026898098313,-0.582340078636856,"W",2,0.489123224075712,0.784474680051103,1.69830732398906
"C695341",-1.30927194868991,0.967505505941233,-0.135506568889212,"W",2,0.99133815363218,0.851630522012087,1.08983737247824
"C695356",-1.70532012340614,0.967505505941233,-0.135506568889212,"W",2,0.99133815363218,0.851630522012087,1.08983737247824
"C695356",-0.913223773973685,0.543424984930149,0.0933593751278744,"W",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"C695356",-0.253143482779975,0.871894577063156,-0.669527104929079,"W",2,1.43230736007201,1.3664919770463,0.708808133057708
"C695356",0.0108886336975085,-0.138188835096898,0.946157476048683,"W",2,1.05258387674882,0.291998505670553,0.0553063615712523
"C695356",-0.781207715734943,1.84650765286741,0.837173693183404,"W",2,1.95902057887513,1.45603309966094,2.16855960938798
"K604674",-1.57330406516739,0.967505505941233,-0.135506568889212,"W",2,0.99133815363218,0.851630522012087,1.08983737247824
"K604674",-0.649191657496201,1.16026898098313,-0.582340078636856,"W",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS84380",-1.57330406516739,0.967505505941233,-0.135506568889212,"W",2,0.99133815363218,0.851630522012087,1.08983737247824
"VF64667",-1.57330406516739,0.967505505941233,-0.135506568889212,"W",2,0.99133815363218,0.851630522012087,1.08983737247824
"N200624",0.274920750174992,1.16026898098313,-0.582340078636856,"B",2,0.489123224075712,0.784474680051103,1.69830732398906
"VT33225",0.538952866652476,1.16026898098313,-0.582340078636856,"B",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS83126",-0.649191657496201,0.871894577063156,-0.669527104929079,"B",2,1.43230736007201,1.3664919770463,1.69830732398906
"VS83256",-1.30927194868991,0.543424984930149,0.0933593751278744,"B",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"VS83256",-0.913223773973685,0.871894577063156,-0.669527104929079,"B",2,1.43230736007201,1.3664919770463,0.708808133057708
"K578605",-1.17725589045117,0.543424984930149,0.0933593751278744,"B",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"K578605",-1.30927194868991,0.871894577063156,-0.669527104929079,"B",2,1.43230736007201,1.3664919770463,0.708808133057708
"K578605",-0.385159541018717,-0.138188835096898,0.946157476048683,"B",2,1.05258387674882,0.291998505670553,0.0553063615712523
"K578605",-1.30927194868991,1.84650765286741,0.837173693183404,"B",2,1.95902057887513,1.45603309966094,2.16855960938798
"VF64943",-0.253143482779975,1.16026898098313,-0.582340078636856,"B",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS83171",-0.253143482779975,1.16026898098313,-0.582340078636856,"B",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS84655",-0.121127424541233,1.16026898098313,-0.582340078636856,"B",2,0.489123224075712,0.784474680051103,1.69830732398906
"VT34185",-0.385159541018717,1.16026898098313,-0.582340078636856,"C",2,0.489123224075712,0.784474680051103,1.69830732398906
"VT34185",-0.517175599257459,0.543424984930149,0.0933593751278744,"C",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"H300042",-0.517175599257459,1.16026898098313,-0.582340078636856,"C",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS84844",-0.385159541018717,1.16026898098313,-0.582340078636856,"C",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS84844",-0.781207715734943,0.543424984930149,0.0933593751278744,"C",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"VS84844",-0.913223773973685,0.871894577063156,-0.669527104929079,"C",2,1.43230736007201,1.3664919770463,0.708808133057708
"VS84890",-0.121127424541233,1.16026898098313,-0.582340078636856,"C",2,0.489123224075712,0.784474680051103,1.69830732398906
"H300048",-0.385159541018717,1.16026898098313,-0.582340078636856,"C",2,0.489123224075712,0.784474680051103,1.69830732398906
"H300048",0.14290469193625,0.543424984930149,0.0933593751278744,"C",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"VT34382",-0.649191657496201,1.16026898098313,-0.582340078636856,"CP",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200703",-0.649191657496201,1.16026898098313,-0.582340078636856,"EX",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200703",-1.30927194868991,0.543424984930149,0.0933593751278744,"EX",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"VF63505",-0.517175599257459,1.16026898098313,-0.582340078636856,"EX",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200711",0.0108886336975085,0.543424984930149,0.0933593751278744,"EX",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"VS84834",-0.781207715734943,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS83310",-1.04523983221243,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS84727",-1.70532012340614,0.543424984930149,0.0933593751278744,"MP",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"N200370",-0.385159541018717,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS83166",-1.57330406516739,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.69830732398906
"K578601",-1.70532012340614,1.16026898098313,-0.582340078636856,"MP",2,0.489123224075712,0.784474680051103,1.69830732398906
"K578601",-2.10136829812236,0.543424984930149,0.0933593751278744,"MP",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"VF64256",-0.649191657496201,1.16026898098313,-0.582340078636856,"O",2,0.489123224075712,0.784474680051103,1.69830732398906
"VT34052",-0.913223773973685,0.543424984930149,0.0933593751278744,"O",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"VT34052",0.0108886336975085,0.871894577063156,-0.669527104929079,"O",2,1.43230736007201,1.3664919770463,0.708808133057708
"VT34889",-0.781207715734943,1.16026898098313,-0.582340078636856,"O",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200105",-1.30927194868991,1.16026898098313,-0.582340078636856,"O",2,0.489123224075712,0.784474680051103,1.69830732398906
"VF63666",0.0108886336975085,0.543424984930149,0.0933593751278744,"O",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"VS83214",0.670968924891218,1.16026898098313,-0.582340078636856,"P",2,0.489123224075712,0.784474680051103,1.69830732398906
"VS84724",-0.253143482779975,1.16026898098313,-0.582340078636856,"P",2,0.489123224075712,0.784474680051103,1.69830732398906
"VF64273",-0.517175599257459,1.16026898098313,-0.582340078636856,"P",2,0.489123224075712,0.784474680051103,1.69830732398906
"VF64273",0.14290469193625,0.871894577063156,-0.669527104929079,"P",2,1.43230736007201,1.3664919770463,0.450985953090524
"N200680",-0.781207715734943,0.543424984930149,0.0933593751278744,"SW",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"N200680",0.274920750174992,0.871894577063156,-0.669527104929079,"SW",2,1.43230736007201,1.3664919770463,0.708808133057708
"N200106",-0.517175599257459,1.16026898098313,-0.582340078636856,"SW",2,0.489123224075712,0.784474680051103,1.69830732398906
"VT34304",1.06701709960744,1.16026898098313,-0.582340078636856,"SW",2,0.489123224075712,0.784474680051103,1.69830732398906
"VT34304",-0.781207715734943,0.543424984930149,0.0933593751278744,"SW",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"VT34304",-0.781207715734943,0.871894577063156,-0.669527104929079,"SW",2,1.43230736007201,1.3664919770463,0.708808133057708
"VT34297",0.274920750174992,1.16026898098313,-0.582340078636856,"SW",2,0.489123224075712,0.784474680051103,1.69830732398906
"VT34646",-0.121127424541233,1.16026898098313,-0.582340078636856,"SW",2,0.489123224075712,0.784474680051103,1.69830732398906
"VT34646",-1.17725589045117,0.543424984930149,0.0933593751278744,"SW",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"N200674",0.14290469193625,1.16026898098313,-0.582340078636856,"SW",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200674",0.80298498312996,0.871894577063156,-0.669527104929079,"SW",2,1.43230736007201,1.3664919770463,0.450985953090524
"N200666",-0.253143482779975,1.16026898098313,-0.582340078636856,"SW",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200712",-0.253143482779975,1.16026898098313,-0.582340078636856,"W",2,0.489123224075712,0.784474680051103,1.69830732398906
"VT33038",-0.649191657496201,1.16026898098313,-0.582340078636856,"W",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200598",-0.253143482779975,1.16026898098313,-0.582340078636856,"W",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200599",-0.517175599257459,1.16026898098313,-0.582340078636856,"W",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200599",-0.649191657496201,0.543424984930149,0.0933593751278744,"W",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"N200599",-1.04523983221243,1.84650765286741,0.837173693183404,"W",2,1.95902057887513,1.45603309966094,0.708808133057708
"N200702",0.274920750174992,0.543424984930149,0.0933593751278744,"W",2,-0.135583151714041,-0.312404071978303,1.69830732398906
"N200702",0.406936808413734,0.871894577063156,-0.669527104929079,"W",2,1.43230736007201,1.3664919770463,0.708808133057708
"N200589",-0.517175599257459,1.16026898098313,-0.582340078636856,"W",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200597",-1.04523983221243,1.16026898098313,-0.582340078636856,"W",2,0.489123224075712,0.784474680051103,1.69830732398906
"N200597",-0.649191657496201,0.543424984930149,0.0933593751278744,"W",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"N200597",-0.913223773973685,0.871894577063156,-0.669527104929079,"W",2,1.43230736007201,1.3664919770463,0.708808133057708
"R639016",0.14290469193625,0.543424984930149,0.0933593751278744,"B",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"R639017",-0.253143482779975,0.543424984930149,0.0933593751278744,"B",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA15513",-0.517175599257459,0.543424984930149,0.0933593751278744,"B",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"VT33566",-0.121127424541233,0.543424984930149,0.0933593751278744,"B",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"VT33566",-0.517175599257459,0.871894577063156,-0.669527104929079,"B",2,1.43230736007201,1.3664919770463,0.708808133057708
"VT33566",0.0108886336975085,-0.138188835096898,0.946157476048683,"B",2,1.05258387674882,0.291998505670553,0.0553063615712523
"VT33530",-0.649191657496201,0.871894577063156,-0.669527104929079,"B",2,1.43230736007201,1.3664919770463,0.708808133057708
"R639007",-1.17725589045117,0.543424984930149,0.0933593751278744,"B",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA15081",-0.649191657496201,0.543424984930149,0.0933593751278744,"B",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA16385",-1.30927194868991,0.543424984930149,0.0933593751278744,"B",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA16385",-0.517175599257459,0.871894577063156,-0.669527104929079,"B",2,1.43230736007201,1.3664919770463,0.708808133057708
"TA15730",-1.04523983221243,0.871894577063156,-0.669527104929079,"B",2,1.43230736007201,1.3664919770463,0.450985953090524
"P439017",-1.04523983221243,0.543424984930149,0.0933593751278744,"B",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA16808",-1.70532012340614,0.543424984930149,0.0933593751278744,"C",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA15407",-0.385159541018717,0.543424984930149,0.0933593751278744,"C",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA15559",0.0108886336975085,0.543424984930149,0.0933593751278744,"C",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA15224",-1.30927194868991,0.543424984930149,0.0933593751278744,"C",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA15149",-0.649191657496201,0.543424984930149,0.0933593751278744,"C",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"P439027",-1.44128800692865,0.543424984930149,0.0933593751278744,"C",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"H300060",-1.57330406516739,0.543424984930149,0.0933593751278744,"C",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"VS84415",-0.121127424541233,0.871894577063156,-0.669527104929079,"CP",2,1.43230736007201,1.3664919770463,0.450985953090524
"VT33713",0.14290469193625,0.543424984930149,0.0933593751278744,"CP",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"N200805",-1.44128800692865,0.543424984930149,0.0933593751278744,"CP",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"N200805",-0.253143482779975,0.871894577063156,-0.669527104929079,"CP",2,1.43230736007201,1.3664919770463,0.708808133057708
"P439042",-0.913223773973685,0.871894577063156,-0.669527104929079,"CP",2,1.43230736007201,1.3664919770463,0.450985953090524
"P439042",-0.253143482779975,-0.138188835096898,0.946157476048683,"CP",2,1.05258387674882,0.291998505670553,0.0553063615712523
"P439042",-1.57330406516739,1.84650765286741,0.837173693183404,"CP",2,1.95902057887513,1.45603309966094,2.16855960938798
"VT33381",-1.30927194868991,0.543424984930149,0.0933593751278744,"EX",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"VT33381",-0.517175599257459,0.871894577063156,-0.669527104929079,"EX",2,1.43230736007201,1.3664919770463,0.708808133057708
"VT33381",-0.121127424541233,-0.138188835096898,0.946157476048683,"EX",2,1.05258387674882,0.291998505670553,0.0553063615712523
"TA15531",-0.913223773973685,0.543424984930149,0.0933593751278744,"EX",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA15531",-0.517175599257459,0.871894577063156,-0.669527104929079,"EX",2,1.43230736007201,1.3664919770463,0.708808133057708
"TA15531",0.14290469193625,-0.138188835096898,0.946157476048683,"EX",2,1.05258387674882,0.291998505670553,0.0553063615712523
"TA15531",-1.30927194868991,1.84650765286741,0.837173693183404,"EX",2,1.95902057887513,1.45603309966094,2.16855960938798
"TA15531",-0.121127424541233,0.455524332278075,1.29763017578921,"EX",2,1.46905479394199,0.806859960704764,0.467917917401363
"N200825",-0.781207715734943,0.543424984930149,0.0933593751278744,"EX",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA16864",0.274920750174992,0.871894577063156,-0.669527104929079,"EX",2,1.43230736007201,1.3664919770463,0.708808133057708
"TA16757",-1.70532012340614,0.543424984930149,0.0933593751278744,"EX",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"TA16757",-0.781207715734943,0.871894577063156,-0.669527104929079,"EX",2,1.43230736007201,1.3664919770463,0.708808133057708
"VR27832",-1.04523983221243,0.543424984930149,0.0933593751278744,"EX",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"N200806",-1.04523983221243,0.543424984930149,0.0933593751278744,"EX",2,-0.135583151714041,-0.312404071978303,0.450985953090524
"N200806",-0.649191657496201,0.871894577063156,-0.669527104929079,"EX",2,1.43230736007201,1.3664919770463,0.708808133057708
